NAME,ORGAN_NAME,ADDRESS,ADDRESS2,CITY,STATE,COUNTY,ZIPCODE,PHONE,XCOORD,YCOORD,IS_CHAIN
YOCUMS PHARMACY,YOCUMS PHARMACY,1749 EAST BROAD STREET, ,HAZLETON,PA,LUZERNE,18201,570-454-1135,-75.949312000000006,40.941244099999999,0
FAMILY PHARMACY OF ARCHBALD,FAMILY PHARMACY OF ARCHBALD,4 KELLY STREET,KENNEDY PLAZA,ARCHBALD,PA,LACKAWANNA,18403,570-876-3312,-75.554613000000003,41.490769499999999,0
WILKES BARRE VETERANS AFFAIRS MEDICAL CENTER,WILKES BARRE VAMC,1111 EAST END BOULEVARD, ,WILKES BARRE,PA,LUZERNE,18711,570-824-3521,-75.835891000000004,41.248227300000003,0
RITE AID - 11058,ECKERD CORPORATION,241 NORTH FIRST STREET, ,LEHIGHTON,PA,CARBON,18235,610-377-4262,-75.708132000000006,40.836382100000002,0
RITE AID - 2427,RITE AID OF PENNSYLVANIA INC,156 AMBER LANE,CITY HEIGHTS SHOPPING CENTER,WILKES BARRE,PA,LUZERNE,18702,570-829-7818,-75.873856000000004,41.237517400000002,0
STANDARD DRUG COMPANY,DEBALKO'S PHARMACY INC,322 SOUTH HANCOCK STREET, ,MCADOO,PA,SCHUYLKILL,18237,570-929-1130,-75.996531000000004,40.898344199999997,0
THE MEDICINE SHOPPE PHARMACY,WILLIAM C KENNEDY,28 WEST RIDGE STREET, ,LANSFORD,PA,CARBON,18232,570-645-3588,-75.885512000000006,40.831513100000002,0
CROSSROADS PHARMACY AND GIFTS,CROSSROADS PHARMACY & GIFT INC,135 OXFORD STREET, ,HANOVER TOWNSHIP,PA,LUZERNE,18706,570-825-4566,-75.919938999999999,41.232701400000003,0
CLINIC PHARMACY,ROBERT PARKER HOSPITAL,1 GUTHRIE SQUARE,SUITE EC101,SAYRE,PA,BRADFORD,18840,570-882-2800,-76.521094000000005,41.980217799999998,0
CVS - 1324,FAIRLANE VILLAGE MALL CVS INC,389 POTTSVILLE SAINT CLAIR HIGHWAY,FAIRLANE VILLAGE MALL,POTTSVILLE,PA,SCHUYLKILL,17901,717-429-2705,-76.190213000000000,40.705691299999998,1
CVS - 2729,PITTSTON CVS INC,351 KENNEDY BOULEVARD, ,PITTSTON,PA,LUZERNE,18640,570-883-7846,-75.792638999999994,41.321019800000002,1
ENDLESS MOUNTAINS PHARMACY,ENDLESS MOUNTAINS PHARMACY INC,1866 STATE ROUTE 106,SUITE 11,CLIFFORD,PA,SUSQUEHANNA,18413,570-222-7500,-75.601214999999996,41.652517400000001,0
ALLIED SERVICES PHARMACY,ALLIED HEALTHCARE SERVICES,201 SMALLACOMBE DRIVE,SUITE 1,SCRANTON,PA,LACKAWANNA,18508,570-702-8700,-75.676636999999999,41.447225299999999,0
SHIPMAN'S PHARMACY,SHIPMANS PHARMACY INC,326 DELAWARE AVENUE, ,PALMERTON,PA,CARBON,18071,610-826-5555,-75.609340000000003,40.801768199999998,0
NORTHEAST PHARMACY SERVICES INCORPORATED,"NORTHEAST PHARMACY SERVICES, INC.",590 COAL STREET, ,LEHIGHTON,PA,CARBON,18235,610-377-9730,-75.717151000000001,40.836902700000003,0
CVS - 1594,REA & DERICK INC,5 CHURCH STREET, ,DALLAS,PA,LUZERNE,18612,570-675-1076,-75.962748000000005,41.337380400000001,0
SHOPRITE,"BRACEY'S MT POCONO, INC.",89 STATE ROUTE 940, ,MOUNT POCONO,PA,MONROE,18344,570-839-5340,-75.356459999999998,41.124730000000000,0
TOTAL HOME HEALTH CARE,"TOTAL HOME HEALTH CARE, INC",437 MAIN STREET, ,STROUDSBURG,PA,MONROE,18360,570-421-1110,-75.190138000000005,40.986301599999997,0
POP'S DRUGSTORE,POP'S DRUGSTORE,1547 STATE ROUTE 507, ,GREENTOWN,PA,PIKE,18426,570-676-0012,-75.306839999999994,41.324767199999997,0
SALERNOS PHARMACY,CHEMRX SALERNOS LLC,UNITED STATES ROUTE 209 BUSINESS ROUTE AND BOSSARDSVILLE ROAD, ,SCIOTA,PA,MONROE,18354,570-992-6300,-75.315832000000000,40.928444900000002,0
RITE AID - 2702,RITE AID OF PENNSYLVANIA INC,667 STATE ROUTE 739, ,HAWLEY,PA,PIKE,18428,570-775-0405,-75.045946999999998,41.346995200000002,0
RITE AID - 11068,ECKERD CORPORATION,609 LUZERNE STREET, ,SCRANTON,PA,LACKAWANNA,18504,570-344-4404,-75.678820999999999,41.404616099999998,0
RITE AID - 1450,RITE AID OF PENNSYLVANIA INC,601 DELAWARE AVENUE, ,PALMERTON,PA,CARBON,18071,610-826-2600,-75.601606000000004,40.805489999999999,0
STINES PHARMACY,STINES PHARMACY INC,1 EAST MAIN STREET, ,SCHUYLKILL HAVEN,PA,SCHUYLKILL,17972,570-385-3570,-76.172938000000002,40.629436599999998,0
MILLERS PHARMACY,MILLERS PHARMACY INC,UNITED STATES ROUTE 6,FARM AND HOME PLAZA,WYALUSING,PA,BRADFORD,18853,570-746-1004,-76.268349999999998,41.670122700000000,0
RITE AID - 11061,ECKERD CORPORATION,300 WEST HARFORD STREET, ,MILFORD,PA,PIKE,18337,570-296-8866,-74.806948000000006,41.324285500000002,0
WAL-MART - 2169,WAL-MART STORES EAST LP,1204 BLAKESLEE BOULEVARD DRIVE EAST, ,LEHIGHTON,PA,CARBON,18235,570-386-3146,-75.733339000000001,40.817251200000001,1
RITE AID - 415,RITE AID OF PENNSYLVANIA INC,33 PUBLIC SQUARE, ,WILKES BARRE,PA,LUZERNE,18701,570-829-3568,-75.882752999999994,41.245801600000000,0
NOCKLEY FAMILY PHARMACY,"NOCKLEY FAMILY PHARMACY, INC.",1198 SOUTH MAIN STREET, ,HANOVER TOWNSHIP,PA,LUZERNE,18706,570-208-5500,-75.914339999999996,41.228537299999999,0
CARESITE PHARMACY AT LAKE SCRANTON,CCP RETAIL LLC,125 SCRANTON POCONO HIGHWAY, ,SCRANTON,PA,LACKAWANNA,18505,570-969-2305,-75.628482000000005,41.397741500000002,0
BUTASH PHARMACY,BUTASH PHARMACY,319 GEORGE STREET, ,THROOP,PA,LACKAWANNA,18512,570-489-2331,-75.618443999999997,41.446038999999999,0
WAL-MART - 2208,WAL-MART STORES EAST LP,1887 ELMIRA STREET, ,SAYRE,PA,BRADFORD,18840,570-888-3729,-76.542751999999993,41.976083500000001,1
LLEWELLYN’S PHARMACY,LLEWELLYNS INC,703 MAIN STREET, ,AVOCA,PA,LUZERNE,18641,570-457-2341,-75.742063999999999,41.337935999999999,0
NOCCHI'S PHARMACY,NOCCHIS PHARMACY LLC,500 CENTRE STREET, ,FREELAND,PA,LUZERNE,18224,570-636-2520,-75.897740999999996,41.016645199999999,0
CVS - 1616,REA & DERICK INC,960 WYOMING AVENUE, ,EXETER,PA,LUZERNE,18643,570-654-7422,-75.809939000000000,41.325653299999999,0
CVS - 1091,SAYRE CVS INC,116 SOUTH ELMER AVENUE, ,SAYRE,PA,BRADFORD,18840,570-888-7763,-76.517099000000002,41.981657200000001,1
RITE AID - 4840,RITE AID OF PENNSYLVANIA INC,1000 NORTH CHURCH STREET, ,HAZLETON,PA,LUZERNE,18201,570-450-7272,-75.978519000000006,40.972986200000001,0
GERRITY'S SUPERMARKET,GERRITYS PHARMACY HANOVER,2280 SANS SOUCI PARKWAY, ,HANOVER TOWNSHIP,PA,LUZERNE,18706,570-735-1316,-75.971950000000007,41.208589099999998,0
CVS - 1894,SHAMOKIN CVS INC,12 WEST INDEPENDENCE STREET, ,SHAMOKIN,PA,NORTHUMBERLAND,17872,570-648-8329,-76.557089000000005,40.790904599999998,1
THE MEDICINE SHOPPE PHARMACY,TABLETT INC,605 NORTH SHAMOKIN STREET, ,SHAMOKIN,PA,NORTHUMBERLAND,17872,570-648-5242,-76.550955999999999,40.792105900000003,0
RITE AID - 1830,RITE AID OF PENNSYLVANIA INC,387 YORK AVENUE, ,TOWANDA,PA,BRADFORD,18848,570-265-7882,-76.451113000000007,41.782414600000003,0
RITE AID - 11084,ECKERD CORPORATION,UNITED STATES HIGHWAY 6,BRADFORD TOWN SHOPPING CENTER,TOWANDA,PA,BRADFORD,18848,570-265-4769,-76.422816999999995,41.766993800000002,0
WEIS MARKETS,WEIS MARKETS INC,339 WEST WALNUT STREET, ,SHAMOKIN,PA,NORTHUMBERLAND,17872,570-648-7669,-76.561481999999998,40.790238199999997,0
FIRST NATIONAL PHARMACY,RAUSCHER AND MOYER INC,143 NORTH 1ST STREET, ,LEHIGHTON,PA,CARBON,18235,610-377-0450,-75.708618999999999,40.835286300000000,0
RITE AID - 11059,THRIFT DRUG INC,1241 BLAKESLEE BOULEVARD DRIVE EAST,SUITE 2,LEHIGHTON,PA,CARBON,18235,570-386-5838,-75.732326000000000,40.814567900000000,0
KMART,K MART CORP,650 OLD WILLOW AVENUE, ,HONESDALE,PA,WAYNE,18431,570-253-3756,-75.229810999999998,41.550606600000002,0
HOWELL'S MEDICINE CENTER,ROBERT E HOWELL,600 MAPLE AVENUE, ,HONESDALE,PA,WAYNE,18431,570-253-3784,-75.268635000000003,41.575014799999998,0
RITE AID - 2248,RITE AID OF PENNSYLVANIA INC,639 HAMLIN HIGHWAY, ,LAKE ARIEL,PA,WAYNE,18436,570-689-4660,-75.398987000000005,41.404097700000001,0
CVS - 2565,TOWANDA CVS INC,6 HOSPITAL DRIVE, ,TOWANDA,PA,BRADFORD,18848,570-268-0269,-76.450021000000007,41.783537400000000,1
WEIS MARKETS,WEIS MARKETS INC,589 HAMLIN HIGHWAY, ,HAMLIN,PA,WAYNE,18427,570-689-5231,-75.403909999999996,41.404500499999997,0
RITE AID - 561,RITE AID OF PENNSYLVANIA INC,2968 ELMIRA STREET, ,SAYRE,PA,BRADFORD,18840,570-888-7516,-76.545517000000004,41.990259899999998,0
CVS - 1587,REA & DERICK INC,801 MAIN STREET, ,HONESDALE,PA,WAYNE,18431,570-253-1730,-75.255403999999999,41.572301600000003,0
CVS - 748,HAMLIN CVS INC,657 HAMLIN HIGHWAY, ,HAMLIN,PA,WAYNE,18427,570-689-5011,-75.397236000000007,41.404255599999999,1
RITE AID - 11083,ECKERD CORPORATION,1593 ELMIRA STREET, ,SAYRE,PA,BRADFORD,18840,570-888-2369,-76.539833000000002,41.971430099999999,0
CVS - 1572,REA AND DERICK INC P1758,1081 NORTH CHURCH STREET, ,HAZLETON,PA,LUZERNE,18202,570-459-6393,-75.976995000000002,40.976784400000000,0
WAL-MART SUPERCENTER - 2255,WAL-MART STORES EAST LP,761 AIRPORT ROAD, ,HAZLE TOWNSHIP,PA,LUZERNE,18202,570-454-8771,-76.012435999999994,40.986515300000001,1
CVS - 1600,REA & DERICK INC,95 BROOKLYN STREET, ,CARBONDALE,PA,LACKAWANNA,18407,570-282-1650,-75.508751000000004,41.570931000000002,0
THE MEDICINE SHOPPE PHARMACY,VIERCINSKI 'S PHARMACY INC.,100 EAST GROVE STREET, ,CLARKS SUMMIT,PA,LACKAWANNA,18411,570-586-1961,-75.699072999999999,41.493265299999997,0
BELSKI COMMUNITY PHARMACY,BELSKI COMMUNITY PHARMACY,49 SOUTH OAK STREET, ,MOUNT CARMEL,PA,NORTHUMBERLAND,17851,570-339-1460,-76.412700000000001,40.796014399999997,0
RITE AID - 205,RITE AID OF PENNSYLVANIA INC,26 WEST INDEPENDENCE STREET, ,SHAMOKIN,PA,NORTHUMBERLAND,17872,570-648-1021,-76.557310999999999,40.790658800000003,0
CVS - 1588,REA & DERICK INC,1096 WYOMING AVENUE, ,WYOMING,PA,LUZERNE,18644,570-693-0280,-75.850200000000001,41.301599799999998,0
STEPHENS PHARMACY,MEDICAL SHOPPE LTD,1101 MAIN STREET, ,HONESDALE,PA,WAYNE,18431,570-253-7770,-75.257047000000000,41.575770100000000,0
BEN FRANKLIN - TOWNVILLE PHARMACY,"TOWNVILLE, INC",2195 STATE ROUTE 442,LOWES PLAZA,MUNCY,PA,LYCOMING,17756,570-546-8272,-76.724085000000002,41.198709999999998,0
CVS - 1614,REA & DERICK INC,651 CAREY AVENUE, ,HANOVER TOWNSHIP,PA,LUZERNE,18706,570-825-9811,-75.918346000000000,41.235019899999998,0
COSTA DRUGS,COSTA DRUGS INC,100 OLD LACKAWANNA TRAIL, ,CLARKS SUMMIT,PA,LACKAWANNA,18411,570-587-4717,-75.708173000000002,41.495471899999998,0
RITE AID - 2768,RITE AID OF PENNSYLVANIA INC,54 NORTH MAIN STREET, ,CARBONDALE,PA,LACKAWANNA,18407,570-282-3431,-75.501142000000002,41.573706799999997,0
THE MEDICINE SHOPPE PHARMACY,"EVERLONG PHARMACY, L.L.P.",99 NORTH CHURCH STREET, ,CARBONDALE,PA,LACKAWANNA,18407,570-281-6141,-75.497854000000004,41.575623000000000,0
THE MEDICINE SHOPPE PHARMACY,MADJAK INC,730 SOUTH MAIN STREET, ,OLD FORGE,PA,LACKAWANNA,18518,570-457-3372,-75.741767999999993,41.363356199999998,0
CARRIGAN'S COUNTRY PHARMACY,CARRIGANS COUNTRY PHARMACY INC,2588 STATE ROUTE 903, ,ALBRIGHTSVILLE,PA,CARBON,18210,570-722-8861,-75.598693999999995,41.008844400000001,0
RITE AID - 1180,RITE AID OF PENNSYLVANIA INC,217 SOUTH BLAKELY STREET, ,DUNMORE,PA,LACKAWANNA,18512,570-343-5525,-75.631855000000002,41.419739999999997,0
CVS - 1612,REA AND DERICK INC P1846,347 SOUTH BLAKELY STREET, ,DUNMORE,PA,LACKAWANNA,18512,570-342-9138,-75.633882000000000,41.418075500000000,0
WAL-MART SUPERCENTER - 1884,WAL-MART STORES EAST LP,900 COMMERCE BOULEVARD, ,DICKSON CITY,PA,LACKAWANNA,18519,570-383-4533,-75.642303999999996,41.465593400000003,1
STEPHENS PHARMACY,MEDICAL SHOPPE LTD,24 MAIN AVENUE,HAWLEY MARKET IGA,HAWLEY,PA,WAYNE,18428,570-226-3900,-75.183734999999999,41.481027699999999,0
SHOPRITE,BRACEYS SUPERMARKET INC.,STATE ROUTE 502 AND STATE ROUTE 435, ,MOSCOW,PA,LACKAWANNA,18444,570-842-7848,-75.517668999999998,41.308419899999997,0
CVS - 1188,"PENNSYLVANIA CVS PHARMACY, L.L.C.",101 SOUTH MAIN STREET, ,OLD FORGE,PA,LACKAWANNA,18518,570-457-2182,-75.735643999999994,41.371109199999999,1
LEHIGHTON PHARMACY,JT BAD INC,281 NORTH 12TH STREET,SUITE C,LEHIGHTON,PA,CARBON,18235,610-377-9070,-75.726703000000001,40.834045199999998,0
PRICE CHOPPER - 135,PRICE CHOPPER OPERATING CO OF PA INC,1228 ONEILL HIGHWAY, ,DUNMORE,PA,LACKAWANNA,18512,570-346-4593,-75.617329999999995,41.435308900000003,0
CAPITANO'S PHARMACY,CAPITANO PHARMACEUTICAL SERVICES INC,821 SOUTH MAIN STREET,SUITE 1,OLD FORGE,PA,LACKAWANNA,18518,570-457-5450,-75.742898999999994,41.362529600000002,0
RITE AID - 1685,RITE AID OF PENNSYLVANIA INC,801 WYOMING AVENUE,SUITE 9,WEST PITTSTON,PA,LUZERNE,18643,570-654-6689,-75.806471999999999,41.324744600000002,0
CVS - 1325,ANGELINI AVE CVS INC,20 EAST LOCUST STREET, ,NESQUEHONING,PA,CARBON,18240,570-669-6520,-75.812245000000004,40.867965599999998,1
RITE AID - 1632,RITE AID OF PENNSYLVANIA INC,20 SOUTH RIVER STREET, ,PLAINS,PA,LUZERNE,18705,570-824-7242,-75.858035000000001,41.277669400000001,0
TARGET,TARGET CORPORATION AND SUBSIDIARIES,3400 WILKES BARRE TOWNSHIP COMMONS, ,WILKES BARRE TOWNSHIP,PA,LUZERNE,18702,570-829-4983,-75.845287999999996,41.237442000000001,1
RITE AID - 170,RITE AID OF PENNSYLVANIA INC,128 NORTH COURTLAND STREET, ,EAST STROUDSBURG,PA,MONROE,18301,570-421-8665,-75.182494000000005,41.002344999999998,0
WEIS MARKETS,WEIS MARKETS INC,495 MEMORIAL HIGHWAY, ,DALLAS,PA,LUZERNE,18612,570-674-1120,-75.956834999999998,41.333746400000003,0
RITE AID - 2426,RITE AID OF PENNSYLVANIA INC,22 WEST SIDE MALL, ,EDWARDSVILLE,PA,LUZERNE,18704,570-287-7350,-75.902434999999997,41.259772800000000,0
CARESITE PHARMACY,CCP RETAIL LLC,529 TERRY REILEY WAY, ,POTTSVILLE,PA,SCHUYLKILL,17901,570-624-4120,-76.196844999999996,40.690583300000000,0
CVS - 53,HAWLEY CVS INC,58 WELWOOD AVENUE, ,HAWLEY,PA,WAYNE,18428,570-226-6550,-75.180374000000000,41.464156099999997,1
MONTGOMERYS PHARMACY,LYCOMING COUNTY MONTGOMERYS PHARMACY INC,49 NORTH RAILROAD STREET, ,HUGHESVILLE,PA,LYCOMING,17737,570-584-2005,-76.724869999999996,41.243066399999996,0
WAL-MART SUPERCENTER - 2535,WAL-MART STORES EAST LP,500 TERRY RICH BOULEVARD, ,SAINT CLAIR,PA,SCHUYLKILL,17970,570-429-2004,-76.189958000000004,40.727467900000001,1
WEIS MARKETS,WEIS MARKETS INC,STATE ROUTE 611,TANNERSVILLE PLAZA,TANNERSVILLE,PA,MONROE,18372,570-619-5300,-75.308532999999997,41.039886000000003,0
BURCH DRUG STORE,BURCH DRUG STORE,2 WEST VALLEY AVENUE, ,ELYSBURG,PA,NORTHUMBERLAND,17824,570-672-2711,-76.549807999999999,40.861378700000003,0
BRACEY PHARMACY,"BRACEY PHARMACY, INC",626 CENTER STREET, ,ASHLAND,PA,SCHUYLKILL,17921,570-875-1300,-76.340766000000002,40.782467400000002,0
RITE AID - 4292,RITE AID OF PENNSYLVANIA INC,48-50 SOUTH OAK STREET, ,MOUNT CARMEL,PA,NORTHUMBERLAND,17851,570-339-3721,-76.413166000000004,40.795949899999997,0
WAL-MART SUPERCENTER - 2368,WAL-MART STORES EAST LP,355 LINCOLN AVENUE, ,EAST STROUDSBURG,PA,MONROE,18301,570-424-8612,-75.182863999999995,40.989906200000000,1
RITE AID - 1955,RITE AID OF PENNSYLVANIA INC,12 CARRIAGE SQUARE, ,TOBYHANNA,PA,MONROE,18466,570-894-0571,-75.357803000000004,41.170852900000000,0
CVS - 1615,REA AND DERICK INC P1867,1600 MAIN STREET, ,DICKSON CITY,PA,LACKAWANNA,18519,570-383-3211,-75.608772999999999,41.469440300000002,0
STAPLETON PHARMACY,WILLIAM R SEITZINGER,299 WYOMING AVENUE, ,WYOMING,PA,LUZERNE,18644,570-693-3480,-75.836910000000003,41.312380800000000,0
WAL-MART SUPERCENTER - 2365,WAL-MART STORES EAST LP,500 STATE ROUTE 940, ,MOUNT POCONO,PA,MONROE,18344,570-895-4781,-75.372425000000007,41.125512100000002,1
WEIS MARKETS,WEIS MARKETS INC,1070 NORTH 9TH STREET, ,STROUDSBURG,PA,MONROE,18360,570-421-8810,-75.219021999999995,40.990281099999997,0
WALGREENS - 9228,WALGREEN CO,3182 MEMORIAL HIGHWAY, ,DALLAS,PA,LUZERNE,18612,570-675-4807,-75.956003999999993,41.332039299999998,1
RITE AID - 216,RITE AID OF PENNSYLVANIA INC,STATE ROUTE 435 AND STATE ROUTE 502, ,MOSCOW,PA,LACKAWANNA,18444,570-842-6766,-75.513220000000004,41.307330499999999,0
BURKE'S PHARMACY,"V & F DRUGS, INC.",701 EAST MARKET STREET, ,SCRANTON,PA,LACKAWANNA,18509,570-344-4635,-75.647713999999993,41.433230199999997,0
RITE AID - 208,RITE AID OF PENNSYLVANIA INC,15 SOUTH MAIN STREET, ,SHENANDOAH,PA,SCHUYLKILL,17976,570-462-1924,-76.200663000000006,40.819920900000000,0
LECH'S PHARMACY,LECHS PHARMACY,104 MAIN STREET, ,LACEYVILLE,PA,WYOMING,18623,570-869-8700,-76.159903999999997,41.645448799999997,0
RITE AID - 11069,THRIFT DRUG INC,1777 NORTH KEYSER AVENUE, ,SCRANTON,PA,LACKAWANNA,18508,570-346-2087,-75.669092000000006,41.445490700000001,0
CVS - 6790,SCRANTON DAVIS CVS INC,509 DAVIS STREET, ,SCRANTON,PA,LACKAWANNA,18505,570-341-3794,-75.693231999999995,41.378309199999997,1
WAL-MART SUPERCENTER - 2480,WAL-MART STORES EAST LP,777 OLD WILLOW AVENUE, ,HONESDALE,PA,WAYNE,18431,570-251-9637,-75.226521000000005,41.557330299999997,1
BRUNDAGE'S WAYMART PHARMACY,"BRUNDAGES WAYMART PHARMACY, INC",238 BELMONT STREET, ,WAYMART,PA,WAYNE,18472,570-488-7979,-75.407881000000003,41.582340500000001,0
CVS - 1593,REA AND DERICK INC P1764,110 GREEN RIDGE STREET, ,SCRANTON,PA,LACKAWANNA,18509,570-344-7400,-75.658815000000004,41.431909400000002,0
FRANK'S DRUG STORE,"FRANK'S DRUG STORE, INC.",978 MAIN STREET, ,NEWFOUNDLAND,PA,WAYNE,18445,570-676-3332,-75.319539000000006,41.307839100000002,0
RITE AID - 2478,RITE AID OF PENNSYLVANIA INC,129 EAST CENTRE STREET, ,ASHLAND,PA,SCHUYLKILL,17921,570-875-2475,-76.331678999999994,40.784152400000004,0
THE MEDICINE SHOPPE PHARMACY,DEPIETRO ENTERPRISES LLC,208 SOUTH MAIN STREET, ,MOSCOW,PA,LACKAWANNA,18444,570-842-7630,-75.518473000000000,41.335596400000000,0
RITE AID - 229,RITE AID OF PENNSYLVANIA INC,1184 TEXAS PALMYRA HIGHWAY, ,HONESDALE,PA,WAYNE,18431,570-253-0762,-75.225112999999993,41.554040399999998,0
MORRIS DRUGS,K P FLYNN INC,15 EAST CENTER STREET, ,MAHANOY CITY,PA,SCHUYLKILL,17948,570-773-3860,-76.141362999999998,40.813066100000000,0
CVS - 1312,CVS OF STROUDSBURG INC,1111 NORTH 9TH STREET, ,STROUDSBURG,PA,MONROE,18360,570-424-5476,-75.218356000000000,40.988577700000000,1
RITE AID - 7878,RITE AID OF PENNSYLVANIA INC,1050 NORTHERN BOULEVARD, ,CLARKS SUMMIT,PA,LACKAWANNA,18411,570-587-4508,-75.692682000000005,41.485189900000002,0
RITE AID - 507,RITE AID OF PENNSYLVANIA INC,10 SOUTH CENTRE STREET, ,POTTSVILLE,PA,SCHUYLKILL,17901,570-628-2537,-76.194550000000007,40.684997400000000,0
RITE AID - 873,RITE AID OF PENNSYLVANIA INC,500 NORTH CLAUDE A LORD BOULEVARD, ,POTTSVILLE,PA,SCHUYLKILL,17901,570-622-2224,-76.187617000000003,40.697091299999997,0
WEIS MARKETS,WEIS MARKETS INC,1020 NORTHERN BOULEVARD, ,CLARKS SUMMIT,PA,LACKAWANNA,18411,570-587-2781,-75.690652000000000,41.485073600000000,0
WEIS MARKETS,WEIS MARKETS INC,70 PHOENIX STREET, ,DURYEA,PA,LUZERNE,18642,570-451-6390,-75.769109999999998,41.347931199999998,0
TARGET,TARGET CORPORATION AND SUBSIDIARIES,350 POCONO COMMONS, ,STROUDSBURG,PA,MONROE,18360,570-426-1044,-75.245062000000004,40.997015699999999,1
BLAKESLEE PHARMACY,BLAKESLEE PHARMACY,STATE ROUTE 940, ,POCONO LAKE,PA,MONROE,18347,570-646-8040,-75.585258999999994,41.097378300000003,0
ANDREW BROWNS DRUG STORE,"ANDREW BROWNS DRUG STORE, INC",1502 PITTSTON AVENUE, ,SCRANTON,PA,LACKAWANNA,18505,570-346-7319,-75.673831000000007,41.391650599999998,0
RITE AID - 3470,RITE AID OF PENNSYLVANIA INC,580 CARBONDALE ROAD, ,SCOTT TOWNSHIP,PA,LACKAWANNA,18447,570-586-2749,-75.648989999999998,41.530602999999999,0
KMART,K MART CORP,3382 BIRNEY PLAZA, ,MOOSIC,PA,LACKAWANNA,18507,570-341-0915,-75.703320000000005,41.375604099999997,0
CVS - 1942,TANNERSVILLE CVS INC,ROUTE 611 AND OLD MILL ROAD, ,TANNERSVILLE,PA,MONROE,18372,570-629-8554,-75.306668999999999,41.039957600000001,1
RITE AID - 11073,ECKERD CORPORATION,400 WEST SECOND STREET, ,BERWICK,PA,COLUMBIA,18603,570-752-5200,-76.239613000000006,41.052228499999998,0
RITE AID - 11038,ECKERD CORPORATION,2411 COLUMBIA BOULEVARD, ,BLOOMSBURG,PA,COLUMBIA,17815,570-387-1900,-76.413677000000007,41.011751599999997,0
RITE AID - 11063,ECKERD CORPORATION,51 NORTH 3RD STREET, ,STROUDSBURG,PA,MONROE,18360,570-424-9096,-75.190747000000002,40.991299499999997,0
SHEEHANS PHARMACY,SHEEHANS PHARMACY INC,79 EAST CAREY STREET, ,PLAINS,PA,LUZERNE,18705,570-823-3151,-75.847786999999997,41.274181800000001,0
RITE AID - 1314,RITE AID OF PENNSYLVANIA INC,501 MAIN STREET,SUITE 2,WHITE HAVEN,PA,LUZERNE,18661,570-443-9519,-75.772136000000003,41.059485400000000,0
WEIS MARKETS,WEIS MARKETS INC,601 STATE ROUTE 940,MOUNT POCONO PLAZA,MOUNT POCONO,PA,MONROE,18344,570-839-6240,-75.373693000000003,41.120622599999997,0
RITE AID - 1355,RITE AID OF PENNSYLVANIA INC,STATE ROUTE 209 AND STATE ROUTE 115, ,BRODHEADSVILLE,PA,MONROE,18322,570-992-2373,-75.399439999999998,40.923169999999999,0
AMERICAN INFUSION SERVICES,AMERICAN INFUSION SERVICES INC,4113 BIRNEY AVENUE,SUITE 4,MOOSIC,PA,LACKAWANNA,18507,570-343-7883,-75.713592000000006,41.368123199999999,0
RITE AID - 3775,RITE AID OF PENNSYLVANIA INC,500 NORTH MAIN AVENUE, ,SCRANTON,PA,LACKAWANNA,18504,570-342-6411,-75.675642999999994,41.416299199999997,0
RITE AID - 501,RITE AID OF PENNSYLVANIA INC,201 NORTH WASHINGTON AVENUE, ,SCRANTON,PA,LACKAWANNA,18503,570-343-7301,-75.663841000000005,41.408272500000002,0
RITE AID - 1426,RITE AID OF PENNSYLVANIA INC,1650 MAIN STREET, ,OLYPHANT,PA,LACKAWANNA,18447,570-489-8834,-75.607498000000007,41.470820699999997,0
CVS - 1611,REA & DERICK INC,1101 MOOSIC STREET, ,SCRANTON,PA,LACKAWANNA,18505,570-347-6991,-75.648797999999999,41.396987299999999,0
KMART,K MART CORP,601 STATE ROUTE 940, ,MOUNT POCONO,PA,MONROE,18344,570-839-9131,-75.371302999999997,41.121740699999997,0
SHAFERS PHARMACY,SHAFERS PHARMACY LLC,11 CENTER STREET, ,TAMAQUA,PA,SCHUYLKILL,18252,570-668-0290,-75.969037999999998,40.797032700000003,0
STERLING PHARMACY,"STERLING PHARMACY,INC.",547 WASHINGTON AVENUE, ,JERMYN,PA,LACKAWANNA,18433,570-876-4412,-75.545827000000003,41.530044300000000,0
KMART,K MART CORP,1011 SCRANTON CARBONDALE HIGHWAY, ,SCRANTON,PA,LACKAWANNA,18508,570-489-4274,-75.645026000000001,41.469022500000001,0
WALGREENS - 9878,WALGREEN CO.,1009 NORTH 9TH STREET, ,STROUDSBURG,PA,MONROE,18360,570-421-5025,-75.216457000000005,40.988940499999998,1
CVS - 1883,EAGLE VALLEY CVS INC,751 MILFORD ROAD,EAGLES GLEN SHOPPING PLAZA,EAST STROUDSBURG,PA,MONROE,18301,570-421-8365,-75.179845999999998,41.021805999999998,1
CARE FIRST PHARMACY SERVICES,CARE FIRST PHARMACY SERVICES LLC,1015 NORTH VINE STREET, ,BERWICK,PA,COLUMBIA,18603,570-802-0160,-76.244336000000004,41.059172799999999,0
RITE AID - 11077,THRIFT DRUG INC,920 WILKES BARRE TOWNSHIP BOULEVARD, ,WILKES BARRE,PA,LUZERNE,18702,570-823-8730,-75.881243999999995,41.224780000000003,0
CVS - 1591,REA & DERICK INC,351 SOUTH MAIN STREET, ,WILKES BARRE,PA,LUZERNE,18701,570-825-3215,-75.892607999999996,41.240419600000003,0
